name,brand,category,price,ingredients
Self Tan,The Organic Pharmacy,sunscreen,69.00," aloe barbadensis leaf juice, aqua (water) , alcohol, cocos nucifera (coconut) oil, dihydroxyacetone , sesamum indicum (sesame) seed oil, glycerin (vegetable)*, simmondsia chinensis (jojoba) seed oil, butyrospermum parkii (shea) butter, behenyl alcohol , glyceryl stearate, helianthus annuus (sunflower) seed oil, cetearyl alcohol, phospholipids, xanthan gum, glycine soja (soybean) sterols, tocopherol, parfum (fragrance), mica, ci 77891 (titanium dioxide), ci 77491 (iron oxide), benzyl alcohol"
D-Luxe Daily Bronzer SPF 30,AKT Therapy,sunscreen,28.00," active ingredients: non-nano zinc oxide (25%)

 ingredients: aqua (water), *olea europaea (extra virgin olive) fruit oil, *cera alba (beeswax), ‡tocopherol (vegetable vitamin e), cholecalciferol (vitamin d3), iron oxides (iron oxide).  *organic  ‡non-gmo
"
Daily Protezione,Vive Sana,sunscreen,55.00," argania spinosa kernel oil*, camellia sinensis (green tea) seed oil*, carthamus tinctorius (safflower) seed oil*, cera alba (beeswax)*, glycerin*, glycyrrhiza glabra (licorice) root extract, helianthus annuus (sunflower) seed oil*, persea gratissima (avocado) oil*, prunus armeniaca (apricot) kernel oil*, rosmarinus officinalis (rosemary) leaf extract, rubus idaeus (raspberry), , simmondsia chinensis (jojoba) seed oil*, tocopherol, zinc oxide (17.5%) "
Mineral Defense Facial Cream SPF 30,Nuori,sunscreen,59.00," aqua (water), zinc oxide, caprylic / capric triglyceride, caprylyl caprylate / caprate, glycerin¹, silica², arachidyl alcohol, cetearyl alcohol, pongamia glabra (karanja) seed oil, helianthus annuus (sunflower) seed oil, daucus carota sativa (carrot) seed oil, daucus carota sativa (carrot) root extract, pinus pinaster (french maritime pine) bark extract, cetearyl olivate, sorbitan olivate, glyceryl oleate, microcrystalline cellulose, behenyl alcohol, arachidyl glucoside, coco-glucoside, lecithin, polyglyceryl-3 polyricinoleate, hydrogenated palm glycerides citrate, polyhydroxystearic acid, isostearic acid, tocopheryl acetate (vitamin e), ascorbyl palmitate, tocopherol (vitamin e), beta-carotene, glucose, xanthan gum, cellulose gum, citric acid, sodium chloride, hydroxyacetophenone, benzyl alcohol.
¹ plant origin / ² natural origin
 Read More Read Less"
Cellular Protection Sunscreen SPF 50,The Organic Pharmacy,sunscreen,69.00," aloe (aloe barbadensis)*, zinc oxide, caprylic/capric triglyceride , alcohol, aqua (water) , glycerin (vegetable)*, behenyl alcohol , ceteryl alcohol, glyceryl stearate, shea butter (butyrospermum parkii)*, marigold (calendula officinalis) extract*, sunflower oil(helianthus annus), rose hip (rosa canina) oil*, titanium dioxide, phospholipids, parfum (fragrance), xanthan gum, grapefruit seed extract (citrus grandis), lactic acid (milk acid), soybean sterols (glycine soya), silica, vitamin e (tocopherol) , limonene , linalool, hexyl cinnamal , geraniol, citral , eugenol"
Aurora Rose Ultra Matte SPF 45 Sunscreen,Ava Isa,sunscreen,40.00," medicinal ingredients: (w/w): 15% zinc oxide, non-medicinal ingredients: aqua, coco-caprylate/caprate, polyglyceryl-3 polyricinoleate, isostearic acid, polylactic acid, caprylic/ capric triglyceride, propanediol, undecane, tridecane, cetearyl olivate, sorbitan olivate, polyglyceryl-3 dicitrate/stearate, titanium dioxide, stearic acid, alumina, cerium dioxide, silica, aluminium hydroxide, polyhydroxystearic acid, caprylhydroxamic acid, caprylyl glycol, glycerin, polygonum aviculare extract, xanthan gum. may contain: c.i. 77491, c.i. no. 77891, mica"
Mineral Sunscreen SPF 50 Fragrance-Free,Love Sun Body,sunscreen,37.00," active: zinc oxide (non-nano) 21%, titanium dioxide (non-nano) 7.2%
inactive: almond oil, aqua/water, benzoic acid, caprylic/capric triglyceride (coconut oil), cetyl alcohol, glycerin, natural vanillin, glyceryl sterate se, natural tiare, natural vanillin, polyhydroxystearic acid, silica, sorbitan laurate, stearic acid, sunflower oil and tocopherol (vitamin e)
"
Mineral Sunscreen SPF 50 Lightly Scented,Love Sun Body,sunscreen,37.00," active: zinc oxide (non-nano) 21%, titanium dioxide (non-nano) 7.2%
inactive: almond oil, aqua/water, benzoic acid, caprylic/capric triglyceride (coconut oil), cetyl alcohol, glycerin, glyceryl sterate se, natural tiare, natural vanillin, polyhydroxystearic acid, silica, sorbitan laurate, stearic acid, sunflower oil and tocopherol (vitamin e)
"
Staycation- Botanical Bronzing Shimmer Serum,Suntegrity,sunscreen,54.00," simmondsia chinensis (jojoba) seed oil*, helianthus annuus (sunflower) seed oil*, cera alba (beeswax)*, isocetyl stearoyl stearate**, orbignya oleifera (babassu) kernel oil, lonicera japonica (honeysuckle) flower extract, curcuma longa (turmeric) root extract*,centella asiatica (gotu kola) leaf extract*, glycyrrhiza uralensis (licorice) root extract*, citrus sinensis (sweet orange) essential oil* (cold-pressed), hibiscus flavor oil*, rosmarinus officinalis (rosemary) leaf extract* [+/–: titanium dioxide (ci 77891), iron oxides (ci 77491, 77492, 77499)] * organic, **eco-cert
note: this product contains organic beeswax so it is vegetarian, but not vegan"
Cellular Protection Sunscreen SPF 30,The Organic Pharmacy,sunscreen,69.00," aloe (aloe barbadensis)*, aqua (water) , zinc oxide, caprylic/capric triglyceride , alcohol, glycerin (vegetable)*, behenyl alcohol , ceteryl alcohol, glyceryl stearate, shea butter (butyrospermum parkii)*, marigold (calendula officinalis) extract*, sunflower oil(helianthus annus), rose hip (rosa canina) oil*, titanium dioxide, phospholipids, parfum (fragrance), xanthan gum, grapefruit seed extract (citrus grandis), lactic acid (milk acid), soybean sterols (glycine soya), silica, vitamin e (tocopherol) , limonene , linalool, hexyl cinnamal , geraniol, citral , eugenol"
Protect & Smooth Emollient Rich Hand Cream SPF 15,Unsun Cosmetics,sunscreen,27.00," active ingredients: zinc oxide: 3.25%, titanium dioxide: 2.75%
inactive ingredients: water (aqua), isoamyl laurate, glycerin, coconut alkanes, polyglyceryl-3 ricinoleate, coco-caprylate/caprate, crambe abyssinica seed oil, sorbitan sesquioleate, heptyl undecylenate, aloe barbadensis leaf juice, butyrospermum parkii (shea) butter,cocos nucifera (coconut) oil, carthamus tinctorius (safflower) seed oil, beeswax, olea europaea (olive) fruit oil, tocopheryl acetate, hydrolyzed corn starch, beta vulgaris (beet) root extract, citrus reticulata (tangerine) fruit extract, citrus aurantium (bitter orange) fruit extract, citrus sinesis (sweet orange) peel extract, cucumis sativus (cucumber) fruit extract, citric acid, lactid acid, tocopherol, magnesium sulfate, sodium chloride, triethoxycaprylylsilane, sodium glycerophosphate, benzyl alcohol, iron oxides (ci 77491, ci 77492, & ci 77499) Read More Read Less"
Pure Untinted Ultra Matte SPF 45 Sunscreen,Ava Isa,sunscreen,40.00," medicinal ingredients: (w/w): 15% zinc oxide non-medicinal ingredients: aqua, coco-caprylate/caprate, polyglyceryl-3 polyricinoleate, isostearic acid, polylactic acid, caprylic/ capric triglyceride, propanediol, undecane, tridecane, cetearyl olivate, sorbitan olivate, polyglyceryl-3 dicitrate/stearate, titanium dioxide, stearic acid, alumina, cerium dioxide, silica, aluminium hydroxide, polyhydroxystearic acid, caprylhydroxamic acid, caprylyl glycol, glycerin, polygonum aviculare extract, xanthan gum."
Elemental Day Silk,Lepaar,sunscreen,55.00," olea europaea (olive) seed + fruit oil** calendula officinalis (calendula) flower extract* vanilla planifolia (vanilla) fruit extract* 12% non nano uncoated mineral zinc oxide” vitis vinifera (grape) seed oil* beeswax (cera)^ orbignya oleifera (babassu) seed oil* triticum vulgare (wheat) germ oil* emblica officinalis ('amla’ indian gooseberry) fruit extract* sesamum indicum (sesame) seed oil* arnica montana (arnica) flower extract* daucus carota (carrot) root extract* polygonium cuspidatum (japanese knotweed) root extract^ krameria tiandra (rhatany) root extract^ silybum marianum (milk thistle) seed oil* crocus sativus (saffron) stigma extract* boswellia frereana + sacra (frankincense) resin extract^ commiphora myrrha + wildii (myrrh) resin extract^ cananga odorata (ylang ylang)  flower essential oil* boswellia frereana* sacra^ + carteri^ (frankincense) resin essential oil, commiphora myrrha* + wildii (myrrh) resin essential oil 24 karat gold”. essential oils naturally contain benzyl benzoate, eugenol limonene, linalool, beta-myrcene.
*certified organic **certified demeter biodynamic ^wildcrafted “non-nano.
all extracts are sun-infused in certified demeter biodynamic olive oil. 
 Read More Read Less"
Serum Crema,Vive Sana,sunscreen,75.00," argania spinosa kernel oil*, camellia sinensis (green tea) seed oil*, carthamus tinctorius (safflower) seed oil*, cera alba (beeswax)*, glycerin*, glycyrrhiza glabra (licorice) root extract, haematococcus pluvialis extract, helianthus annuus (sunflower) seed oil*, iron oxides (ci 77491), iron oxides (ci 77492), jojoba esters, persea gratissima (avocado) oil*, prunus armeniaca (apricot) kernel oil*, rosmarinus officinalis (rosemary) leaf extract, rubus idaeus (raspberry) seed oil, simmondsia chinensis (jojoba) seed oil*, tocopherol, zinc oxide (13.5%)"
The Back Up Botanical Skincare Supplement,Sundaily,sunscreen,39.00," astaxanthin, brown rice syrup*, evaporated cane juice*, water, pectin, blackberry and hibiscus flavor*, orange juice concentrate*, citric acid , vegetable oil, copernicia cerifera wax, tocopherol
 *organic"
LipFuel Hyaluronic Lip Balm,Kosas,lip-care,18.00," ricinus communis (castor) seed oil, caprylic/capric triglyceride, euphorbia cerifera (candelilla) wax, bis-diglyceryl polyacyladipate-2, silica, octyldodecanol, lanolin oil, pentaerythrityl tetraethylhexanoate, cera copernicia cerifera (carnauba) wax, beeswax (cera alba), helianthus annuus (sunflower) seed wax, theobroma cacao (cocoa) seed butter, camellia oleifera seed oil, vitis vinifera (grape) seed oil, sodium hyaluronate, glucamannan, acacia decurrens flower wax, rosa canina fruit oil, persea gratissima (avocado) oil, mangifera indica (mango) seed butter, oryza sativa (rice) bran extract, simmondsia chinensis (jojoba) seed oil, butyrospermum parkii (shea) butter, carthamus tinctorius (safflower) seed oil, helianthus annuus (sunflower) extract, rosmarinus officinalis (rosemary) leaf extract, polyglycerin-3, trihydroxystearin, ethylhexylglycerin, ethylhexyl palmitate, captylyl glycol, tocopherol, tocopheryl acetate, mentha arvensis leaf oil [+/-: iron oxides (ci 77491), iron oxides (ci 77492), iron oxides (ci 77499), red 7 lake (ci 15850), red 30 lake (ci 73360), mica (ci 77019), titanium dioxide (ci 77891)]
 Read More Read Less"
Olio E Osso Tinted Balms,Olio E Osso,lip-care,28.00," No.0 Netto: Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Menthol (Natural), Eucalyptus Radiata (Eucalyptus) Leaf Oil, Limonene 
 
 

No.1 Clear:  Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, Limonene, Linalool, Citral

No.2 French Melon:  Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, Limonene, Linalool, Citral, Red Lake 21 (CI 45380)
 
 
 

No.3 Crimson:  Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, Limonene, Linalool, Citral, Carmine (CI 75470)

No.4 Berry:  Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, Limonene, Linalool, Citral, Manganese Violet (CI 77742), Carmine (CI 75470), Titanium Dioxide ( CI 77891), Iron Oxide (CI 77499)

No.5 Currant:  Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, Limonene, Linalool, Citral, Iron Oxide (CI 77491)

No.6 Bronze:  Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, Limonene, Linalool, Citral, Mica, Iron Oxide (CI 77491)

No.7 Blush Shimmer:  Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, Limonene, Linalool, Citral, Mica, Manganese Violet ( CI 77742), Carmine (CI 75470), Titanium Dioxide (CI 77891)

No.8 Persimmon:  Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, Limonene, Linalool, Citral, Annatto (CI 75120), Carmine (CI 75470)

No.9 Spring: Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, *Limonene, *Linalool, *Citral, Titanium Dioxide (CI 77891), Carmine (CI 75470)
No.10 Tea Rose: Butyrospermum Parkii (Shea) Nut Oil, Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Citrus Paradisi (Grapefruit) Peel Oil, Manganese Violet (CI 77742), Iron Oxide (CI 77492), Carmine (CI 75470) Read More Read Less"
Coconut Milk Lip Balm,DedCool,lip-care,14.00," Coconut Milk: euphorbia cerifera (candelilla) wax, *organic cocos nucifera (coconut) oil, butyrospermum parkii (shea butter), sesamum indicum (sesame seed) oil, aloe barbadensis (aloe vera) oil, borago officinalis (borage oil), macadamia ternifolia (macadamia nut) seed oil, persea gratissima (avocado) oil, vitis vinifera (grape) seed oil, tocopherol (vitamin e), and coconut flavorVanilla: euphorbia cerifera (candelilla) wax, butyrospermum parkii (shea butter), sesamum indicum (sesame seed) oil, aloe barbadensis (aloe vera) oil, borago officinalis (borage oil), macadamia ternifolia (macadamia nut) seed oil, persea gratissima (avocado) oil, vitis vinifera (grape) seed oil, tocopherol (vitamin e), and vanilla flavorWatermelon: euphorbia cerifera (candelilla) wax, *organic cocos nucifera (coconut) oil, butyrospermum parkii (shea butter), sesamum indicum (sesame seed) oil, aloe barbadensis (aloe vera) oil, borago officinalis (borage oil), macadamia ternifolia (macadamia nut) seed oil, persa gratissima (avocado) oil, vitis vinifera (grape) seed oil, tocopherol (vitamin e), and watermelon flavor Read More Read Less"
Velvet Sole Lip Balm,Lepaar,lip-care,15.00," olea  europaea (olive) seed + fruit oil** calendula officinalis (calendula) flower  extract* vanilla planifolia (vanilla) fruit extract* carica papaya (papaya)  seed oil* crocus sativus (saffron) stigma extract* boswellia frereana + sacra  (frankincense) resin extract^ commiphora myrrha + wildii (myrrh) resin  extract^ boswellia frereana* sacra^ + carteri^ (frankincense) resin essential  oil, commiphora myrrha* + wildii (myrrh) resin essential oil 24 karat gold”. pink himalayan crystal salt. essential oils naturally contain  limonene, linalool, beta-myrcene.
*certified  organic **certified demeter biodynamic ^wildcrafted “non-nano.
all  extracts are sun-infused in certified demeter biodynamic olive oil. 
"
Lip Serum,Henne,lip-care,45.00," organic rosa canina (rosehip) seed oil, organic camellia oleifera seed oil, organic argania spinosa (argan) kernel oil, organic simmondsia chinensis (jojoba) seed oil, rubus chamaemorus (cloudberry) seed oil, organic prunus armeniaca (apricot) kernel oil, organic punica granatum (pomegranate) seed oil, organic passiflora edulis (passion fruit) seed oil, organic raspberry flavor, vaccinitum vitis-idaea (lingonberry) seed oil, tocopherol (vitamin e), organic cera alba (beeswax)"
Lip Mask,Henne,lip-care,37.00," organic rosa canina (rosehip) seed oil, organic persea americana (avocado) oil, organic cera alba (beeswax), organic simmondsia chinensis (jojoba) seed oil, organic punica granatum (pomegranate) seed oil, organic hippophae rhamnoides (sea buckthorn) seed oil, organic vaccinium macrocarpon (cranberry) seed oil, organic oenothera biennis (evening primrose) oil, organic nigella sativa (black cumin) seed oil, organic citrus limon (lemon) peel oil, organic vanilla flavor, tocopherol (vitamin e), organic citrus sinensis (sweet orange) peel oil, organic mentha piperita (peppermint) oil."
Sheer Balm Lipstick,Axiology,lip-care,30.00," organic cocos nucifera (coconut) oil, organic ricinus communis (castor) oil, organic persea gratissima (avocado) butter, euphorbia cerifera (candelilla) wax, organic persea gratissima (avocado) oil, organic vitis vinifera (grape) seed oil, tocopherol (vitamin e) oil, helianthus annuus (sunflower) seed oil, organic citrus sinensis (orange) oil, limonene, sambucus nigra (elderberry) extract, organic azadirachta indica (neem) oil
may contain/peut contenir: mica (ci 77019), titanium dioxide (ci 77891), tin oxide (ci 77861), iron oxide (ci 77491, ci 77492, ci 77499), manganese violet (ci 77742), synthetic fluorphlogopite, silica, kaolin - illite (red clay)"
Lip Kit: Plumper + Buffer Duo,BYBI Beauty,lip-care,22.00," Buffer: butyrospermum parkii (shea) butter, prunus amygdalus dulcis (sweet almond) oil, sucrose, agave tequilana leaf extract, prunus avium (sweet cherry) seed oil, rhus verniciflua peel cera, fragaria vesca (strawberry) fruit extract, maltodextrin, tocopherol, eugenol, citric acid, cinnamomum zeylanicum leaf oil, benzyl benzoate
Plumper: ricinus communis (castor) seed oil, butyrospermum parkii (shea butter), rhus verniciflua (fruit wax) peel cera, vitis vinifera (grape) seed oil, copernicia cerifera (carnauba) wax, mentha arvensis (peppermint) leaf oil, limonene, tocopherol, eugenol, cinnamomum zeylanicum (cinnamon) leaf oil, capsicum frutescens (chilli) resin, benzyl benzoate, linalool, cinnamal, citrus aurantium dulcis (blood orange) peel oil, citral, gerianol, cinnamyl alchohol, isoeugenol, citric acid Read More Read Less"
Lip Whip Treatment Balm - Peppermint,Kari Gran,lip-care,20.00," Naked: ricinus communis (castor seed) oil*, beeswax*, camellia oleifera (camellia seed) oil*, persea gratissima (avocado) oil*, olea europaea (olive) oil*, helianthus annuus (sunflower) oil*, calendula officinalis (calendula extract*, tocopherol+, mentha piperita (peppermint) oil*certified organic, +non-GMO Vitamin E from sunflowerTinted: ricinus communis (castor seed) oil*, beeswax*, helianthus annuus (sunflower) oil*, camellia oleifera (camellia seed) oil*, olea europaea (olive) oil*, calendula officinalis (calendula) extract*, mica, titanium dioxide, carmine, tocopherol+, mentha piperita (peppermint) oil*
*certified organic, +non-GMO Vitamin E from sunflower
"
Lip Whip Treatment Balm - Cinnamon,Kari Gran,lip-care,20.00," Naked:ricinus communis (castor seed) oil*, beeswax*, camellia oleifera (camellia seed) oil*, persea gratissima (avocado) oil*, olea europaea (olive) oil*, helianthus annuus (sunflower) oil*, calendula officinalis (calendula extract*, tocopherol+, wildharvested pimenta racemosa (pimenta berry) oil, cinnamomum zeylanicum (cinnamon bark) oil*
*certified organic, +non-gmo vitamin e from sunflower 
Tinted: ricinus communis (castor seed) oil*, beeswax*, helianthus annuus (sunflower) oil*, camellia oleifera (camellia seed) oil*, olea europaea (olive) oil*, calendula officinalis (calendula) extract*, mica, titanium dioxide, carmine, tocopherol+, wildharvested pimenta racemosa (pimenta berry) oil, cinnamomum zeylanicum (cinnamon bark) oil*
*certified organic, +non-GMO Vitamin E from sunflower 
"
Lip Whip Color Balm,Kari Gran,lip-care,24.00," Jolene Ingredients: Ricinus Communis (Castor Seed) Oil*, Beeswax*, Helianthus Annuus (Sunflower) Oil*, Camellia Oleifera (Camellia Seed) Oil*, Olea Europaea (Olive) Oil*, Calendula Officinalis (Calendula) Extract*, Mica, Titanium Dioxide, Carmine, Manganese Violet, Tocopherol+, Mentha Piperita (Peppermint) Oil*.
*certified organic, +non-GMO Vitamin E from sunflower
Jeannie Ingredients: Ricinus Communis (Castor Seed) Oil*, Beeswax*, Helianthus Annuus (Sunflower) Oil*, Camellia Oleifera (Camellia Seed) Oil*, Olea Europaea (Olive) Oil*, Calendula Officinalis (Calendula) Extract*, Mica, Titanium Dioxide, Iron Oxides, Silica, Carmine, Manganese Violet, Tocopherol+, Mentha Piperita (Peppermint) Oil*.
*certified organic, +non-GMO Vitamin E from sunflower
Marsala Ingredients: Ricinus Communis (Castor Seed) Oil*, Beeswax*, Helianthus Annuus (Sunflower) Oil*, Camellia Oleifera (Camellia Seed) Oil*, Olea Europaea (Olive) Oil*, Calendula Officinalis (Calendula) Extract*, Mica, Titanium Dioxide, Iron Oxides, Silica, Tocopherol+, Mentha Piperita (Peppermint) Oil*.
*certified organic, +non-GMO Vitamin E from sunflower
Rosie Gold Ingredients: Ricinus Communis (Castor Seed) Oil*, Beeswax*, Helianthus Annuus (Sunflower) Oil*, Camellia Oleifera (Camellia Seed) Oil*, Olea Europaea (Olive) Oil*, Calendula Officinalis (Calendula) Extract*, Mica, Titanium Dioxide, Iron Oxide, Carmine ,Tocopherol+, Mentha Piperita (Peppermint) Oil*.
*certified organic, +non-GMO Vitamin E from sunflower
Shimmer Ingredients: Ricinus Communis (Castor Seed) Oil*, Beeswax*, Helianthus Annuus (Sunflower) Oil*, Camellia Oleifera (Camellia Seed) Oil*, Olea Europaea (Olive) Oil*, Calendula Officinalis (Calendula) Extract*, Mica, Titanium Dioxide, Iron Oxide, Carmine, Tocopherol+, Mentha Piperita (Peppermint) Oil*.
*certified organic, +non-GMO Vitamin E from sunflower 
Suji Ingredients: Ricinus Communis (Castor Seed) Oil*, Beeswax*, Helianthus Annuus (Sunflower) Oil*, Camellia Oleifera (Camellia Seed) Oil*, Olea Europaea (Olive) Oil*, Calendula Officinalis (Calendula) Extract*, Carmine Tocopherol+, Mentha Piperita (Peppermint) Oil*. 
*certified organic, +non-GMO Vitamin E from sunflower Read More Read Less"
Lip Whip Perfector - Buff + Mask,Kari Gran,lip-care,18.00," ricinus communis (castor seed) oil*, beeswax*, sucrose (sugar)*, simmondisia chinensis (jojoba) oil*, persea gratissima (avocado) oil*, matricaria recutita (chamomile) powder*, tocopherol+, mentha piperita (peppermint) oil.* "
Chazstick Cannabis Lip Balm,DedCool,lip-care,14.00," euphorbia cerifera (candelilla) wax, cannabis sativa seed (hemp seed) oil, butyrospermum parkii (shea butter), sesamum indicum (sesame seed) oil, aloe barbadensis (aloe vera) oil, borago officinalis (borage oil), macadamia ternifolia (macadamia nut) seed oil, persea gratissima (avocado) oil, vitis vinifera (grape) seed oil, tocopherol (vitamin e), and pineapple express flavor. hemp-derived and non psychoactive."
Lip Plumper,BYBI Beauty,lip-care,14.00," ricinus communis (castor) seed oil, butyrospermum parkii (shea butter), rhus verniciflua (fruit wax) peel cera, vitis vinifera (grape) seed oil, copernicia cerifera (carnauba) wax, mentha arvensis (peppermint) leaf oil, limonene, tocopherol, eugenol, cinnamomum zeylanicum (cinnamon) leaf oil, capsicum frutescens (chilli) resin, benzyl benzoate, linalool, cinnamal, citrus aurantium dulcis (blood orange) peel oil, citral, gerianol, cinnamyl alchohol, isoeugenol, citric acid
"
Lip Buffer,BYBI Beauty,lip-care,14.00," butyrospermum parkii (shea butter), prunus amygdalus dulcis (sweet almond) oil, sucrose (brown sugar), agave tequilana extract, prunus avium (sweet cherry) seed oil, rhus verniciflua (fruit wax) peer cera, fragaria ananassa (strawberry) fruit extract, tocopherol (vitamin e), eugenol, citric acid, cinnamomum zeylanicum (cinnamon) leaf oil, benzyl benzoate"
Lip Balm & Face Stick,AKT Therapy,lip-care,20.00," active ingredients: zinc oxide (13%)
inactive ingredients: *calendula flower extract, *tamanu seed oil, *beeswax, *coconut oil, *sea buckthorn oil, *lavender oil, *avocado oil, *castor seed oil, *raspberry seed oil, *cocoa butter, vitamin e, *vanilla flavor *certified organic ingredients"
CBD Infused Lip Balm,Vertly,lip-care,22.00," Rose: ingredients: *cocos nucifera (virgin coconut oil), cera alba (beeswax), *simmondsia chinensis (jojoba) seed oil, *prunus armeniaca (apricot) kernel seed oil, *butyrospermum parkii (shea butter), *theobroma cacao (cocoa) seed butter, *cannabis sativa seed (hemp) oil, *garcinia indica (kokum) seed butter, *hemp- derived full spectrum cannabinoids (cbd), *rose damascena (moroccan rose) absolute, tocopherol (vitamin e), *alkanna tinctoria (alkanet root), *rosmarinus officinalis (rosemary) leaf extract, *certified organic Cocoa: ingredients: *cocos nucifera (virgin coconut oil), cera alba (beeswax), *simmondsia chinensis (jojoba) seed oil, *prunus armeniaca (apricot) kernel seed oil, *butyrospermum parkii (shea butter), *theobroma cacao (cocoa) seed butter, *cannabis sativa seed (hemp) oil, *garcinia indica (kokum) seed butter, *hemp-derived full spectrum cannabinoids (cbd), *vanilla planifolia extract, tocopherol (vitamin e), *rosmarinus officinalis (rosemary) leaf extract, *certified organic Peppermint: ingredients: *cocos nucifera (virgin coconut oil), cera alba (beeswax), *simmondsia chinensis (jojoba) seed oil, *prunus armeniaca (apricot) kernel seed oil,*butyrospermum parkii (shea butter), *theobroma cacao (cocoa) seed butter, *cannabis sativa seed (hemp) oil, *garcinia indica (kokum) seed butter, *hemp-derived full spectrum cannabinoids (cbd), *mentha piperita (peppermint) oil, *vanilla planifolia extract, tocopherol (vitamin e), *rosmarinus officinalis (rosemary) leaf extract, *certified organic  Read More Read Less"
The Lip Balm,Kjaer Weis,lip-care,50.00," octyldodecanol, cera alba (beeswax) ∙, prunus amygdalus dulcis (sweet almond) seed oil∙, simmondsia chinensis (jojoba) seed oil∙, c10-18 triglycerides, rosa rubiginosa (rose hip) seed oil∙, bertholletia excelsa (brazil nut) seed oil∙, sodium hyaluronate, glucosyl hesperidin, parfum(fragrance), ammonium glycyrrhizate, helianthus annuus (sunflower) seed oil∙, camellia sinensis leaf extract, gallic acid, glyceryl stearate, copernicia cerifera (carnauba) wax∙, tocopherol, triolein, ∙ organically grown"
Luxury Lip Tint,Henne,lip-care,21.00," organic cocos nucifera (coconut) oil, organic ricinus communis (castor) seed oil, organic simmondsia chinensis (jojoba) seed oil, organic cera alba (beeswax), organic persea americana (avocado) oil, euphorbia cerifera (candelilla) wax, titanium dioxide, iron oxide, tocopherol (vitamin e) 88% organic"
Luxury Lip Balm V2,Henne,lip-care,19.00," organic cocos nucifera (coconut) oil, organic cera alba (beeswax), organic persea americana (avocado) oil, organic butyrospermum parkii (shea butter) fruit, organic theobroma cacao (cocoa) seed butter, organic simmondsia chinensis (jojoba) seed oil, tocopherol (vitamin e) 99% organic"
Mahandi Lip Treatment,Abhati Suisse,lip-care,15.00," ricinus communis seed oil*, cera alba (beeswax), lauryl laurate, hydrogenated vegetable oil, copernicia cerifera (carnauba) wax, cocos nucifera (coconut) oil)*, parfum (fragrance), moringa oleifera seed oil*, bisabolol (chamomile), hippophae rhamnoides** (sea-buckthorn) fruit extract (vitamin e), rosmarinus officinalis* (rosemary) leaf extract, helianthus annuus (sunflower) seed oil*, vanilla planifolia fruit extract*, glycerin, linalool.
*Organic
**Wild Crafted"
Coco Rose Lip Conditioner,Herbivore Botanicals,lip-care,22.00,"
        hydrogenated soybean oil (non-gmo soy wax), limnanthes alba (meadowfoam) seed oil, butyrospermum parkii (shea) butter, cocos nucifera (virgin coconut) oil, orchid root extract, rose damascena (moroccon rose) absolute, coconut pulp co2, tocopherol (vitamin e) oil, red iron oxide"
