name,brand,category,price,ingredients,store,url,type
Ultra Hydrating Mask: Restore + Soften,Follain,masks-exfoliants,34.0,"Water, Rosa Damascena Flower Water, Glycerin, Pentylene Glycol, Sorbitan Olivate, Squalane, Heptyl Undecylenate, Isocetyl Stearoyl Stearate, Propanediol, Glyceryl Stearate, Mangifera Indica Seed Butter, Organic Persea Gratissima Oil, Polyglyceryl-10 Oleate, Simmondsia Chinensis Seed Oil, Sodium Cocoyl Alaninate, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Phospholipids, Bakuchiol, Paeonia Albiflora Flower Extract, Eriophorum Spissum Flower, Globularia Alypum Leaf Extract, Rosa Gallica Flower Extract, Linum Usitatissimum Seed Oil, Moringa Oleifera Seed Oil, Oenothera Biennis Oil, Rosa Canina Fruit Oil, Rosa Damascena Flower Oil, Salvia Hispanica Seed Oil, Helianthus Annuus Seed Oil, 12Hexanediol, Hydrolyzed Jojoba Esters, Sodium Acrylates Copolymer, Hydrogenated Polydecene, Tocopherol, Tetrasodium Glutamate Diacetate, Carbomer, Polyglyceryl-10 Stearate, Xanthan Gum, Caprylhydroxamic Acid, Sodium Hydroxide, Rosmarinus Officinalis Leaf Extract",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/follain-ultra-hydrating-mask,clean
Dual Detox Mask: Purify + Resurface,Follain,masks-exfoliants,34.0,"Water, Kaolin, Rosa Damascena Flower Water, Bentonite, Glycerin, Sodium Lactate, Lactic Acid, Glyceryl Stearate, Vitis Vinifera Seed Oil, Arachidyl Alcohol, Montmorillonite, Illite, Glycolic Acid, Salicylic Acid, Gluconolactone, Carica Papaya Fruit Extract, Mangifera Indica Fruit Extract, Glycerin, Oryza Sativa Bran Extract, Borago Officinalis Seed Oil, Camellia Oleifera Seed Oil, Glyceryl Caprylate, Sodium Hydroxide, Myristyl Myristate, Behenyl Alcohol, Xanthan Gum, Arachidyl Glucoside, Dipotassium Glycyrrhizate, Myristyl Laurate, Bisabolol, Caprylhydroxamic Acid, Tartaric Acid, Terminalia Ferdinandiana Fruit Extract, Citric Acid",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/follain-dual-detox-mask,clean
Advanced Hydration Mask,Josh Rosebrook,masks-exfoliants,65.0,"Calendula Extract, Sunflower Seed Oil, Shea Butter, Mango Seed Butter, Aloe Vera Leaf Juice, Indian Senna Seed Extract, Avocado Oil, Jojoba Oil, Evening Primrose Oil, Candelilla Wax, Ashwagandha, Turmeric, Rose Hip Seed Oil, Goji Berry, Black Cohosh, Elderberry, Bladderwrack, Marshmallow Root, Ginger Root, Fenugreek, Chickweed, Licorice Root Extract, Red Raspberry Seed Oil, Dandelion Extract, Sage Extract, Eye Bright Herb Extract, Milk Thistle, Rose Blossoms, St. Johns Wort Flowers, Cats Claw, Cinnamon, Lavender, Ginkgo Leaf, Xanthan Gum, Potassium Sorbate, Blue Tansy Flower Oil, Blue Chamomile, Lavender Oil, Rose Essential Oil, Frankincense Oil",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/advanced-hydration-mask,clean
Active Enzyme Exfoliator,Josh Rosebrook,masks-exfoliants,65.0,"Honey, Vegetable Glycerin, Water, Soy Lecithin, Avocado Oil, Jojoba Oil, Sunflower Seed Oil, Evening Primrose Oil, Neem Leaf, Echinacea Root Extract, Hawthorn Berry, Alfalfa Extract, Ashwagandha, Goji Berry, Beet Root, Bilberry, Black Cohosh, Rosemary, Fennel Essential Oil, Dandelion Extract, Calendula Flowers, Fo Ti Root Extract, Turmeric, Clary Sage, Stevia Leaf Powder, Chamomile Extract, Rose Hips, Licorice Root Extract, Chickweed, Horse Chestnut Extract, Eye Bright Herb Extract, St. Johns Wort Extract, Coriander, Great Burdock Root Extract, Elderberry, Yucca, Thyme, Lavender Oil, Olive Leaf Extract, Raspberry Leaf Extract, Red Clover, Papaya Enzyme, Walnut Shells, Guar Gum Extract, Acacia Arabica Gum, Citrus Lemon Oil, Cypress Oil, Fennel Oil, Bergamot Oil, Lime Oil",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/josh-rosebrook-active-enzyme-exfoliator,clean
Blue Tansy Mask,Herbivore Botanicals,masks-exfoliants,48.0,"Aloe Barbadensis Leaf Juice, Hydroxyethyl Ethylcellulose, Glycerin, Glyceryl Caprylate, Salix Nigra Bark Extract, Tanacetum Annuum Flower Oil, Ananas Sativus Fruit Extract, Carica Papaya Fruit Extract, Carica Papaya Leaf Extract, Jasminum Sambac Flower Oil, Leuconostoc",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/blue-tansy-mask,clean
Epi Peel,Tammy Fender,masks-exfoliants,80.0,"Rosmarinus Officinalis Leaf Water, Mentha Piperita, Kaolin, Cetearyl Alcohol, Cera Alba, Butyrosepermum Parkii, Cetearyl Glucoside, Stearyl Olivate, Silica, Oryza Sativa Starch, Sclerotium Gum, Copernica Cerifera Wax, Lavandula Angustifolia Oil, Mentha Piperita Oil, Mentha Viridis Oil, Rosmarinus Officinalis Oil, Quillaja Saponaria Bark Extract, Glycerin, Nasturtium Officinale Extract, Benzyl Alcohol, Ethylhexylglycerin, Tocopherol, Iris Florentina Root Extract, Panax Root Extract, Vitis Vinifera Leaf Extract, Arctium Lappa Root Extract",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/tammy-fender-epi-peel,clean
Herbal Hydration Complex,Farmaesthetics,masks-exfoliants,50.0,"Shea Butter, Natural Beeswax, Soybean Oil, Witch Hazel, L-Arginine, Natural Lactic Acid, Chlorophyll, Oatmeal, Aloe Vera, Vegetable Glycerin, Xanthan Gum, Peppermint & Lavender Essential Oils",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/farmaesthetics-herbal-hydration-complex,clean
"Japanese Matcha Tea, Acai, & Goji Berry Facial Mask",Pangea Organics,masks-exfoliants,50.0,"Aloe Barbadensis Leaf Juice, Purified Water, Glycerin, Alcohol, Kaolin, Bentonite, Gigartina Papillata Powder, Camellia Sinensis Leaf Powder, Camellia Sinensis Leaf Powder, Sea Vegetable Powder, Laminaria Setchellii Powder), Glyceryl Stearate SE, Lecithin, Chondrus Cripus Powder, Ethylhexyl Palmitate, Saccharum Officinarum, Citrus Reticulata Peel Oil, Myrtus Communis Oil, Lavandula Angustifolia Oil, Ocimum Basilicum Oil, Simmondsia Chinensis Seed Oil, Helianthus Annuus Oil, Xanthan Gum, Tocopheryl Acetate, Euterpe Oleracea Fruit Extract, Lycium Barbarum Fruit Extract, Ilex Paraguariensis Leaf Extract, Calendula Officinalis Flower Extract, Cucumis Sativus Extract, Citrus Limon Peel Extract, Laminaria Digitata Extract, Mentha Piperita Leaf Extract, Rosmarinus Officinalis Leaf Extract",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/pangea-japanese-matcha-tea-acai-goji-berry-facial-mask,clean
Purifying Manuka Mask,La Bella Figura,masks-exfoliants,70.0,"Organic Leptospermum Scoparium Mel 15+, Kaolin, Organic Oenothera Biennis Oil, Organic Nigella Sativa Seed Oil, Wild Crafted Carica Papaya Seed Oil, Organic Moroccan Lava Clay, Activated Charcoal, Wild Crafted Citrus Aurantium Amara Flower Water, Organic Centella Asiatica Extract, Organic Arctium Lappa Extract, Organic Hibiscus Sabdariffa Extract, Organic Salix Alba Powder, Organic Helichrysum Stoechas Extract, Organic Curcuma Longa Root Powder, Organic Petroselinum Crispum Seed Oil, Organic Pelargonium Graveolens Oil, Organic Daucus Carota Sativa Seed Oil, Organic Anthemis Nobilis Oil, Wild Crafted Commiphora Myrrha Oil, Organic Santalum Album Oil, Non-GMO Tocopheryl Acetate, Wild Crafted Leuconostoc Ferment Filtrate",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/la-bella-figura-purifying-manuka-mask,clean
Brighten Pineapple + Gemstone Mask,Herbivore Botanicals,masks-exfoliants,48.0,"Aloe Barbadensis Leaf Gel, Hydroxyethyl Cellulose, Glycerin, Carica Papaya Fruit Extract, Pineapple Natural Melange, Ananas Comosus Fruit Extract, Brazilian Micronized Tourmaline Gemstone Powder, Oryza Sativa Powder, Leuconostoc",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/herbivore-brighten-pineapple-gemstone-mask,clean
Hydrating Floral Mask,Tata Harper,masks-exfoliants,95.0,"Helianthus Annuus Seed Oil, Glycerin, Caprylic, Butyrospermum Parkii Butter, Cocos Nucifera Oil, Propanediol, Olea Europaea Oil, Ricinus Communis Seed Oil, Water, Hordeum Vulgare Leaf Juice, Cocos Nucifera Fruit Extract, Sucrose Laurate, Linoleic Acid, Sambucus Nigra Fruit Extract, Tocopherol, Lactobacillus Ferment, Leuconostoc Ferment Filtrate, Salvia Hispanica Seed Extract, Sodium Hyaluronate, Hyaluronic Acid, Tremella Funciformis Sporocarp Extract, Anigozanthos Flavidus Extract, Banksia Serrata Flower Extract, Grevillea Speciosa Flower Extract, Musa Sapientum Flower Extract, Saccharide Isomerate, Linolenic Acid, Squalane Oil, Beta Vulgaris, Camellia Oleifera Seed Oil, Lavandula Angustifolia Flower, Rosa Damascena Flower Water, Arnica Montana Extract, Borago Officinalis Leaf Extract, Calendula Officinalis Flower Extract, Medicago Sativa Extract, Spiraea Ulmaria Extract, Simmondsia Chinensis Seed Oil, Ascorbyl Palmitate, Cera Alba, Cera Carnauba, Sucrose Palmitate, Sucrose Stearate, Sodium Citrate, Phenethyl Alcohol, Citric Acid, Hydrolyzed Corn Starch, CI 77288, Aroma",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/tata-harper-hydrating-floral-mask,clean
3-Minute Flash Mask,Ursa Major,masks-exfoliants,44.0,"Aloe Barbadensis Leaf Juice, Hamamelis Virginiana, Alcohol, Glycerin, Sodium Levulinate, Sodium Anisate, Lactobacillus, Populus Tremuloides Bark Extract, Sclerotium Gum, Pectin, Water, Sodium Hyaluronate, Medicago Sativa Extract, Hibiscus Sabdariffa Flower Extract, Salix Alba Bark Extract, copper PCA, Caprylic, Rose Extract, Vanilla Planifolia Fruit Extract, Cucumis Sativus Fruit Extract, Santalum Album Wood Extract, Passiflora Incarnata Fruit Extract, Prunus Armeniaca Fruit Extract, Rubus Idaeus Fruit Extract, Cananga Odorata Flower Extract, Cucumis Melo Cantalupensis Fruit Extract, Coffea Arabica Seed Extract, Cocos Nucifera Fruit Extract, Citrus Aurantium Dulcis Peel Extract, Prunus Amygdalus Fruit Extract, Citrus Limon Peel Extract, Ananas Sativus Fruit Extract, Citrus Grandis Peel Extract, Aniba Rosaeodora Wood Extract, Lavandula Angustifolia Extract",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/3-minute-flash-mask,clean
Clarifying Mask,Tata Harper,masks-exfoliants,72.0,"Mel, Kaolin - Kaolin, Salvia Officinalis Flower, Lactobacillis, L Lactic Acid, Salix Alba Bark Extract, Lavandula Angustifolia Flower, Maranta Arundinacea Root Extract, Bentonite, Aroma, Glyceryl Undecylenate, Pyrus Malus Seed Oil, Water, Glycerin, Hydrated Silica, Oenothera Biennis Oil, Santalum Spicatum Seed Oil, Lannea Microcarpa Fruit Extract, Tasmannia Lanceolata Fruit, Chlorella Pyrenoidosa, Vaccinium Myrtillus Fruit, Gaultheria Procumbens Leaf Extract, Saccharum Officinarum Extract, Citrus Aurantium Dulcis Fruit Extract, Citrus Limon Fruit Extract, Acer Saccharum Extract, Olea Europaea Oil, Borago Officinalis Oil, Arnica Montana Extract, Borago Officinalis Leaf Extract, Calendula Officinalis Flower Extract, Medicago Sativa Extract, Spiraea Ulmaria Flower Extract, Sambucus Nigra Fruit Extract, Alpha-Glucan Oligosaccharide, Glyceryl Caprylate, Sodium Citrate, Sodium Phytate, CI 77288, Linalool, Limonene, Geraniol, Citronellol, Citral, Eugenol, Methyl Eugenol",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/clarifying-mask,clean
Cacao Antioxidant Mask,Josh Rosebrook,masks-exfoliants,65.0,"Prunus Amygdalus Dulcis Oil, Rosmarinus Officinalis Extract, Rosmarinus Officinalis Extract, Dandelion Extract, Potassium Sorbate, Lavender, Cinnamon, Elderberry, Elderberry, Alfalfa Extract, Raspberry Leaf Extract, Marshmallow Root, Cats Claw, Turmeric, Beet Root Extract, Calendula Flowers, Orange Essential Oil, Calendula Extract, Milk Thistle, Salvia Sclarea Oil, Witch Hazel, Ginger Root, Eye Bright Herb Extract, Grape Seed Oil, Grape Seed Oil, Goji Fruit Extract, Marula Oil, Chickweed, Goji Fruit Extract, Fenugreek, Rose Petal, Ginkgo Leaf, Orange Essential Oil, Licorice Root Extract, Lavender Essential Oil, Beet Root, Lavender Essential Oil, Bladderwrack, Calendula Offincalis Flower Extract, Dandelion Extract, Clary Sage, Ashwagandha, Black Cohosh, Alfalfa Extract, St. Johns Wort Extract, Ginger Root Oil, Rosemary Leaf Oil, Water, Rosemary Leaf Oil",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/josh-rosebrook-cacao-antioxidant-mask,clean
Ready Selfie Go Mask,27 Rosiers,masks-exfoliants,48.0,"Water, Kaolin - Kaolin, Glycerin, Bentonite, Glyceryl Stearate, Helianthus Annuus Seed Oil, Stearic Acid, Propanediol, Arthrospira Platensis Extract, Withania Somnifera Root Extract, Aloe Barbadensis Leaf Juice, Calendula Flower Extract, Chamomilla Recutita Flower Extract, Butyrospermum Parkii Butter, Chlorophyllin-Copper Complex, Fructose, Caprylyl Glycol, Pentylene Glycol, Citric Acid, Potassium Sorbate, Sodium Benzoate, Fragrance, Chromium Oxide Greens",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/27-rosiers-ready-selfie-go-mask,clean
Love + Charcoal Masque,One Love Organics,masks-exfoliants,49.0,"Aloe Barbadensis Leaf Juice, Kaolin - Kaolin, Glyceryl Stearate SE, Helianthus Annus Seed Oil, Water, Caprylyl, Xylitylglucoside, Sodium Cocoyl Hydrolyzed Amaranth Protein, Charcoal Powder, Theobroma Grandiflorum Butter, rhododendron ferrugineum extract, Pelargonium Gravolens Flower Oil, Glycerin, Tocopherol, Lactic Acid, silax nigra bark extract, Sclerotium Gum, Anhydroxylitol, Xylitol, Potassium Sorbate, Dehydroacetic Acid, Benzyl Alcohol",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/love-charcoal-masque,clean
Moss Blemish Treatment Mask,Naturopathica,masks-exfoliants,58.0,"Water, Glycerin, Sulfur, Bentonite, Caprylic, Hamamelis Virginiana Water, Coco-Caprylate, Kaolin, Alcohol Denat., Cetearyl Glucoside, Chondrus Crispus Extract, Lavandula Angustifolia Oil, Lonicera Caprifolium Flower Extract, Lonicera Japonica Flower Extract, Glyceryl Stearate, Stearic Acid, Squalane, Titanium Dioxide, Cocamidopropyl Hydroxysultaine, Citric Acid, Xanthan Gum, Calendula Officinalis Flower Extract, Cetearyl Alcohol, Chamomilla Recutita Flower Extract - Chamomile Extract, Fructooligosaccharides, Cistus Ladaniferus Resin, Alcohol, Phytic Acid, Potassium Sorbate",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/naturopathica-moss-blemish-treatment-mask,clean
Healing Manuka Mask,La Bella Figura,masks-exfoliants,70.0,"Leptospermum Scoparium Mel 15+, Aronia Melanocarpa Powder, Kaolin, Opuntia Ficus Indica Seed Oil, Vanilla Planifolia Fruit Seeds, Jasminum Officinale Petals, Calendula Officinalis Extract, Curcuma Longa Oil, Wild Crafted Jasminum Grandiflorum Oil, Wild Crafted Simmondsia Chinensis Seed Oil, Non-GMO Tocopheryl Acetate Oil",Follain,https://follain.com//collections/skincare-masks-exfoliants/products/la-bella-figura-healing-manuka-mask,clean
Eye Cream: Firm + Brighten,Follain,eye-care,36.0,"Water, Glycerin, Rosa Damascena Flower Water, Dicaprylyl Ether, Pentylene Glycol, Diheptyl Succinate, Propanediol, Hydroxyethyl Acrylate, Capryloyl Glycerin, Bakuchiol, Palmitoyl Tripeptide-38, Caffeine, Arginine, Terminalia Ferdinandiana Fruit Extract, Rosa Canina Seed Oil, Squalane, Moringa Oleifera Seed Oil, Albizia Julibrissin Bark Extract, Pyrus Malus Fruit Extract, 12Hexanediol, Polyacrylate Crosspolymer-6, Caprylhydroxamic Acid, Hydroxypropyl Cyclodextrin, Darutoside",Follain,https://follain.com//collections/skincare-eye-care/products/follain-eye-cream,clean
Restorative Eye Cream,Tata Harper,eye-care,105.0,"Aloe Barbadensis Leaf Juice, Water, Carthamus Tinctorius Oleosomes, Lavandula Angustifolia Flower, Caprylic, Glycerin, Olea Europaea Oil, Propanediol, Mangifera Indica Butter, Cetearyl Alcohol, Cetearyl Olivate, Centella Asiatica, Leuconostoc Ferment Filtrate, Cetearyl Glucoside, Pheonix Dactylifera Seed Extract, Menyanthes Trifoliata Leaf Extract, Polygonum Fagopyrum Seed Extract, Lavandula Stoechas Extract, Narcissus Tazetta Bulb Extract, Arnica Montana Extract, Borago Officinalis Leaf Extract, Medicago Sativa Extract, Spiraea Ulmaria Flower Extract, Calendula Officinalis Flower Extract, Sambucus Nigra Fruit Extract, Salix Alba Bark Extract, P-Anisic Acid, Sodium Phytate, Superoxide Dismutase, Soybean Peroxidase, Aroma, Sorbitan Olivate, Oryza Sativa Extract, Sclerotium Gum, Cetyl Palmitate, Sodium Hyaluronate, Sorbitan Palmitate, Hydrogenated Vegetable Oil, Citral, Citronellol, Eugenol, Geraniol, Limonene, Linalool",Follain,https://follain.com//collections/skincare-eye-care/products/restorativeeyecream,clean
I-Waken Eye Serum,Indie Lee,eye-care,48.0,"Water, Propanediol, Glycerin, Alcohol, Dicaprylyl Ether, Polyglyceryl-6 Distearate, Caprylic, Sodium Levulinate, Sclerotium Gum, Simmondsia Chinensis Oil, Squalane Oil, Jojoba Esters, Chondrus Crispus, Sodium Anisate, Pyrus Sorbus Bud Extract, Sodium Dehydroacetate, Cetyl Alcohol, Polyglyceryl-3 Beeswax, Sodium Hyaluronate, Galactaric Acid, Tocopherol, Citric Acid, Aesculus Hippocastanum Seed Extract, Arnica Montana Flower Extract, Centaurea Cyanus Flower Extract, Chamomilla Recutita Flower Extract - Chamomile Extract, Hamamelis Virginiana Leaf Extract, Ribes Nigrum Leaf Extract, Spirulina Maxima Extract, Helianthus Annuus Seed Oil",Follain,https://follain.com//collections/skincare-eye-care/products/i-waken-eye-serum,clean
Vitamin E Active Moisture Eye Balm,One Love Organics,eye-care,49.0,"Butyrospermum Parkii Oil, Punica Granatum Sterols, Helianthus Annus Seed Oil, Jojoba Esters, Tocopherol, Adansonia Digitata Oil, Alaria Esculenta Extract, Aspalanthus Linearis Extract, Centella Asiatica Extract, Euphrasia Officinalis Extract, Lavandula Angustifolia Oil, Foeniculum Vulgare Oil, Caprylic",Follain,https://follain.com//collections/skincare-eye-care/products/one-love-organics-vitamin-e-active-moisture-eye-balm,clean
Awakening Eye Gel,Tammy Fender,eye-care,84.0,"Rosmarinus Officinalis Leaf Water, Daucus Carota Sativa Seed Water, Cucumis Sativus Fruit Water, Glycerin, Castor Isostearate Succinate, Caprylic, Emulsifying Wax, Persea Gratissima Oil, Stearyl Olivate, Behenyl Olivate, Rosmarinus Officinalis Leaf Extract, Pisum Sativum Extract, Sodium Hyaluronate, Adansonia Digitata Pulp Extract, Hibiscus Sabdariffa Flower Extract, Rosa Mosqueta Fruit Oil, Lilium Candidum Flower Extract, Glycolipids, Sclerotium Gum, Helianthus Annuus Oil, Sambucus Nigra Flower Extract, Euphrasia Officinalis Extract, Olibanum Oil, Myrtus Communis Oil, Tocopherol, Glyceryl Polyacrylate, Sodium Benzoate, Potassium Sorbate",Follain,https://follain.com//collections/skincare-eye-care/products/tammy-fender-awakening-eye-gel,clean
Eye Opening Rose Oil,French Girl Organics,eye-care,42.0,"Camellia Olifera Seed Oil Squalane, Simmondsia Chinensis Seed Oil, Argania Spinsosa Oil, Olea Europaea Fruit Oil, Rosa Canina Oil, Calophyllum Inophyllum Seed Oil, Limnanthes Alba Seed Oil, Oenothera Biennis Seed Oil, Punica Granatum Seed Oil, Borago Officinalis Seed Oil, Salvia Hispanica Seed Oil, Hippophae Rhamnoides Fruit Oil, Tocopherol, Aleurites Moluccana Seed Oil, Vaccinium Macrocarpon Seed Oil, Daucus Carota Seed Oil, Pelargonium Graveolens Leaf Oil, Boswellia Carteri Oil, Cymbopogon Martini Oil, Citrus Aurantium Amara Leaf, Copaifera Reticulata Balsam Oil, Matricaria Chamomilla Flower Oil, Helichrysum Italicum Flower Oil, Rosa Gallica Otto, Jasminum Officianale Extract, Pyrus Malus Fruit Extract, Lavandula Angustifolia Flower Oil, Anthemis Nobilis Flower Oil, Elettaria Cardamomum Seed Oil, Citrus Aurantium Amara Flower Oil, Citrus Aurantium Dulcis Peel Oil",Follain,https://follain.com//collections/skincare-eye-care/products/french-girl-x-follain-rose-eye-serum,clean
Eyebright,Farmaesthetics,eye-care,28.0,"Eyebright Infused Sweet Almond Oil, Orange Wax, Vitamin E, Grapeseed Oil, Chamomile Extract",Follain,https://follain.com//collections/skincare-eye-care/products/farmaesthetics-eyebright,clean
Vitamin K Brightening Eye Serum,Naturopathica,eye-care,78.0,"Camellia Oleifera Seed Oil, Vitis Vinifera Seed Oil, Silica, aluminum starch octenylsuccinate, Ricinus Communis Seed Oil, Lauroyl Lysine, Ethyl Macadamiate, Dextrin Palmitate, Cera Alba, Phytonadione, Titanium Dioxide, Silica Dimethyl Silylate, Aesculus Hippocastanum Seed Extract, Cedrus Atlantica Bark Extract, Citrus Grandis Seed Extract, Echinacea Purpurea Extract, Ginkgo Biloba Leaf Extract, Hippophae Rhamnoides Oil, Limnanthes Alba Seed Oil, Tocopherol, Rosa Canina Fruit Extract, Sambucus Nigra Fruit Extract, Stearalkonium Hectorite, Mica, propylene carbonate",Follain,https://follain.com//collections/skincare-eye-care/products/vitamin-k-brightening-eye-serum,clean
Découverte Under Eye Repair Serum,La Bella Figura,eye-care,115.0,"Argan Kernel Oil, Opuntia Ficus Indica Seed Oil, Rosa Rubiginosa Seed Oil, Lycopersicion Esculentum Seed Oil, Raw Coffea Arabica Oil, Rosa Damascena Flower Oil, Tanacetum Annuum Flower Oil, Helichrysum Italicum Oil, Cymbopogon Martinii Motia Oil, Lavandulia Augustifolia Oil",Follain,https://follain.com//collections/skincare-eye-care/products/la-bella-figura-decouverte-under-eye-repair-serum,clean
Energising Eye Gel,Patyka,eye-care,48.0,"Centaurea Cyanus Flower Water, Water, Glycerin, Vaccinium Macrocarpon Fruit Water, Oryza Sativa Hull Powder, Levulinic Acid, Xanthan Gum, Caffeine, Sodium Benzoate, Lysolecithin, Parfum, Sclerotium Gum, Sodium Hyaluronate, Pullulan, Sodium Dextran Sulfate, Sodium Levulinate, Coffea Arabica Seed Extract, Mica, Avena Sativa Kernel Extract, Ci 77491, Tetrasodium Glutamate Diacetate, Lecithin, Sodium Hydroxide, Limonene, Geraniol, Citric Acid, Ci 77891, Potassium Sorbate, Sargassum Filipendula Extract, Hydrogenated Lecithin, Benzyl Salicylate, Linalool, Lycium Barbarum Fruit Extract, Centella Asiatica Extract.",Follain,https://follain.com//collections/skincare-eye-care/products/energising-eye-gel,clean
Turkish Rose & White Tea Eye Cream,Pangea Organics,eye-care,45.0,"Aloe Barbadensis Leaf Juice, Water, Theobroma Cacao Seed Butter, Beeswax, Olea Europaea Fruit Oil, Butyrospermum Parkii Butter, Squalene, Tocopheryl Acetate, Ubiquinone, Glyceryl Stearate SE, Cetearyl Alcohol, Fagus Sylvatica Bud Extract, Oenothera Biennis Oil, Sodium Stearoyl Lactylate, Daucus Carota Sativa Seed Oil, Gluconolactone, Sodium Benzoate, Xanthan Gum, Borago Officinalis Seed Oil, Hydroxyethylcellulose, Sucrose Stearate, Glycerin, Camellia Sinensis Leaf Extract, Ginkgo Biloba Leaf Extract, Panax Ginseng Root Extract, Vaccinium Myrtillus Leaf Extract, Rosa Damascena Oil, Potassium Sorbate",Follain,https://follain.com//collections/skincare-eye-care/products/pangea-turkish-rose-white-tea-eye-cream,clean
Eye & Lip Firming Cream,OSEA,eye-care,60.0,"Water, Caprylic, Glycerin, Glycerin, Sorbitan Olivate, Cetearyl Alcohol, Cetearyl Glucoside, Butyrospermum Parkii, Butyrospermum Parkii Butter, Leuconostoc, Ingredient, Saccharomyces, Calendula Flowers, Hydroxyethyl cellulose, Citrus Medica Limonum Peel Oil",Follain,https://follain.com//collections/skincare-eye-care/products/osea-eye-lip-firming-cream,clean
Lip Balm,Follain,lip-care,9.0,"Cocos Nucifera Oil, Beeswax, Argania Spinosa Kernel Oil, Butyrospermum Parkii Butter, Simmondsia Chinensis Seed Oil, Olea Europaea Fruit Oil, Anthemis Nobilis Flower Oil, Citrus Sinensis Peel Oil, Tocopherol, Honey",Follain,https://follain.com//collections/skincare-lip-care/products/follain-lip-balm,clean
Moon Balm,Hurraw!,lip-care,4.29,"Persea Gratissima, Oil, Cocos Nucifera Oil, Euphorbia Cerifera Cera Wax, Olea Europaea Fruit Oil, Carthamus Tinctorius Seed Oil, Ricinus Communis Seed Oil, Theobroma Cacao Seed Butter, Limnanthes Alba Seed Oil, Rosa Rubiginosa Seed Oil, Argania Spinosa Kernel Oil, Aroma, Tocopherol, Chamomilla Recutita Flower Oil, Helianthus Annuus Seed Oil, Myroxylon Pereirae Oil, Vanilla Planifolia Seed, Benzyl Benzoate, Benzyl Cinnamate, Anise Alcohol",Follain,https://follain.com//collections/skincare-lip-care/products/hurraw-moon-balm,clean
Rose Lip Polish,French Girl Organics,lip-care,18.0,"Sucrose, Butyrospermum Parkii Butter, Cocos Nucifera Oil, Theobroma Cacao Seed Butter, Helianthus Annuus Seed Oil, Euphorbia Cerifera Cera, Ricinus Communis Seed Oil, Beta Vulgaris, Pelargonium Graveolens Flower Oil, Mentha Spicata Herb Oil, Mentha Piperita Oil, Citronellol, Geraniol",Follain,https://follain.com//collections/skincare-lip-care/products/rose-lip-polish,clean
Grapefruit Lip Balm,Hurraw!,lip-care,3.79,"Carthamus Tinctorius Seed Oil, Euphorbia Cerifera Wax, Prunus Amygdalus Dulcis Oil, Cocos Nucifera Oil, Ricinus Communis Seed Oil, Theobroma Cacao Seed Butter, Simmondsia Chinensis Seed Oil, Olea Europaea Fruit Oil, Citrus ParadisiPeel Oil, Tocopherol, Alkanna Tinctoria Root Extract, Helianthus Annuus Seed Oil, Citral, Limonene, Linalool",Follain,https://follain.com//collections/skincare-lip-care/products/hurraw-grapefruit-lip-balm,clean
Sun Protection Lip Balm SPF 15,Hurraw!,lip-care,4.29,"Non-Nano Uncoated Zinc Oxide 17%, Carthamus Tinctorius Seed Oil, Zinc Oxide, Cocos Nucifera Oil, Euphorbia Cerifera Cera Wax, Olea Europaea Fruit Oil, Ricinus Communis Seed Oil, Rubus Idaeus Seed Oil, Theobroma Cacao Seed Butter, Aroma, Tocopherol, Hippophae Rhamnoides Seed Oil, Punica Granatum Seed Oil, Citrus Aurantium Dulcis Peel Oil, Citrus Reticulata Peel Oil, Anthemis Nobilis Flower Oil, Helianthus Annuus Seed Oil, Vanilla Planifolia, Benzyl Benzoate, Limonene, Linalool, Anise Alcohol",Follain,https://follain.com//collections/skincare-lip-care/products/hurraw-sun-protection-lip-balm-spf-15,clean
Lemon Lip Balm,Hurraw!,lip-care,3.79,"Sweet Almond Oil, Candelilla Wax, Coconut Oil, Jojoba Oil, Cocoa Butter, Castor Oil, Olive Fruit Oil, Citrus Lemon Oil, Lemongrass Extract, Sunflower Seed Oil",Follain,https://follain.com//collections/skincare-lip-care/products/hurraw-lemon-lip-balm,clean
